film_id,title,description,release_year,rental_duration,rental_rate,length,replacement_cost,rating,special_features,film_last_update,language_name,category_name,actor_id,actor_first_name,actor_last_name,actor_last_update
493,"KANE EXORCIST","A Epic Documentary of a Composer And a Robot who must Overcome a Car in Berlin",2006,5,0.99,92,18.99,R,"Trailers,Commentaries","2006-02-15 05:03:42",English,Foreign,36,BURT,DUKAKIS,"2006-02-15 04:34:33"
493,"KANE EXORCIST","A Epic Documentary of a Composer And a Robot who must Overcome a Car in Berlin",2006,5,0.99,92,18.99,R,"Trailers,Commentaries","2006-02-15 05:03:42",English,Foreign,60,HENRY,BERRY,"2006-02-15 04:34:33"
493,"KANE EXORCIST","A Epic Documentary of a Composer And a Robot who must Overcome a Car in Berlin",2006,5,0.99,92,18.99,R,"Trailers,Commentaries","2006-02-15 05:03:42",English,Foreign,91,CHRISTOPHER,BERRY,"2006-02-15 04:34:33"
493,"KANE EXORCIST","A Epic Documentary of a Composer And a Robot who must Overcome a Car in Berlin",2006,5,0.99,92,18.99,R,"Trailers,Commentaries","2006-02-15 05:03:42",English,Foreign,172,GROUCHO,WILLIAMS,"2006-02-15 04:34:33"
494,"KARATE MOON","A Astounding Yarn of a Womanizer And a Dog who must Reach a Waitress in A MySQL Convention",2006,4,0.99,120,21.99,PG-13,"Behind the Scenes","2006-02-15 05:03:42",English,Horror,40,JOHNNY,CAGE,"2006-02-15 04:34:33"
494,"KARATE MOON","A Astounding Yarn of a Womanizer And a Dog who must Reach a Waitress in A MySQL Convention",2006,4,0.99,120,21.99,PG-13,"Behind the Scenes","2006-02-15 05:03:42",English,Horror,101,SUSAN,DAVIS,"2006-02-15 04:34:33"
494,"KARATE MOON","A Astounding Yarn of a Womanizer And a Dog who must Reach a Waitress in A MySQL Convention",2006,4,0.99,120,21.99,PG-13,"Behind the Scenes","2006-02-15 05:03:42",English,Horror,123,JULIANNE,DENCH,"2006-02-15 04:34:33"
494,"KARATE MOON","A Astounding Yarn of a Womanizer And a Dog who must Reach a Waitress in A MySQL Convention",2006,4,0.99,120,21.99,PG-13,"Behind the Scenes","2006-02-15 05:03:42",English,Horror,131,JANE,JACKMAN,"2006-02-15 04:34:33"
494,"KARATE MOON","A Astounding Yarn of a Womanizer And a Dog who must Reach a Waitress in A MySQL Convention",2006,4,0.99,120,21.99,PG-13,"Behind the Scenes","2006-02-15 05:03:42",English,Horror,142,JADA,RYDER,"2006-02-15 04:34:33"
494,"KARATE MOON","A Astounding Yarn of a Womanizer And a Dog who must Reach a Waitress in A MySQL Convention",2006,4,0.99,120,21.99,PG-13,"Behind the Scenes","2006-02-15 05:03:42",English,Horror,145,KIM,ALLEN,"2006-02-15 04:34:33"
494,"KARATE MOON","A Astounding Yarn of a Womanizer And a Dog who must Reach a Waitress in A MySQL Convention",2006,4,0.99,120,21.99,PG-13,"Behind the Scenes","2006-02-15 05:03:42",English,Horror,185,MICHAEL,BOLGER,"2006-02-15 04:34:33"
494,"KARATE MOON","A Astounding Yarn of a Womanizer And a Dog who must Reach a Waitress in A MySQL Convention",2006,4,0.99,120,21.99,PG-13,"Behind the Scenes","2006-02-15 05:03:42",English,Horror,195,JAYNE,SILVERSTONE,"2006-02-15 04:34:33"
495,"KENTUCKIAN GIANT","A Stunning Yarn of a Woman And a Frisbee who must Escape a Waitress in A U-Boat",2006,5,2.99,169,10.99,PG,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42",English,Horror,14,VIVIEN,BERGEN,"2006-02-15 04:34:33"
495,"KENTUCKIAN GIANT","A Stunning Yarn of a Woman And a Frisbee who must Escape a Waitress in A U-Boat",2006,5,2.99,169,10.99,PG,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42",English,Horror,22,ELVIS,MARX,"2006-02-15 04:34:33"
495,"KENTUCKIAN GIANT","A Stunning Yarn of a Woman And a Frisbee who must Escape a Waitress in A U-Boat",2006,5,2.99,169,10.99,PG,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42",English,Horror,108,WARREN,NOLTE,"2006-02-15 04:34:33"
495,"KENTUCKIAN GIANT","A Stunning Yarn of a Woman And a Frisbee who must Escape a Waitress in A U-Boat",2006,5,2.99,169,10.99,PG,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42",English,Horror,183,RUSSELL,CLOSE,"2006-02-15 04:34:33"
496,"KICK SAVANNAH","A Emotional Drama of a Monkey And a Robot who must Defeat a Monkey in New Orleans",2006,3,0.99,179,10.99,PG-13,"Trailers,Commentaries,Deleted Scenes","2006-02-15 05:03:42",English,Travel,65,ANGELA,HUDSON,"2006-02-15 04:34:33"
496,"KICK SAVANNAH","A Emotional Drama of a Monkey And a Robot who must Defeat a Monkey in New Orleans",2006,3,0.99,179,10.99,PG-13,"Trailers,Commentaries,Deleted Scenes","2006-02-15 05:03:42",English,Travel,67,JESSICA,BAILEY,"2006-02-15 04:34:33"
496,"KICK SAVANNAH","A Emotional Drama of a Monkey And a Robot who must Defeat a Monkey in New Orleans",2006,3,0.99,179,10.99,PG-13,"Trailers,Commentaries,Deleted Scenes","2006-02-15 05:03:42",English,Travel,157,GRETA,MALDEN,"2006-02-15 04:34:33"
496,"KICK SAVANNAH","A Emotional Drama of a Monkey And a Robot who must Defeat a Monkey in New Orleans",2006,3,0.99,179,10.99,PG-13,"Trailers,Commentaries,Deleted Scenes","2006-02-15 05:03:42",English,Travel,167,LAURENCE,BULLOCK,"2006-02-15 04:34:33"
496,"KICK SAVANNAH","A Emotional Drama of a Monkey And a Robot who must Defeat a Monkey in New Orleans",2006,3,0.99,179,10.99,PG-13,"Trailers,Commentaries,Deleted Scenes","2006-02-15 05:03:42",English,Travel,173,ALAN,DREYFUSS,"2006-02-15 04:34:33"
496,"KICK SAVANNAH","A Emotional Drama of a Monkey And a Robot who must Defeat a Monkey in New Orleans",2006,3,0.99,179,10.99,PG-13,"Trailers,Commentaries,Deleted Scenes","2006-02-15 05:03:42",English,Travel,174,MICHAEL,BENING,"2006-02-15 04:34:33"
497,"KILL BROTHERHOOD","A Touching Display of a Hunter And a Secret Agent who must Redeem a Husband in The Outback",2006,4,0.99,54,15.99,G,"Trailers,Commentaries","2006-02-15 05:03:42",English,Documentary,21,KIRSTEN,PALTROW,"2006-02-15 04:34:33"
497,"KILL BROTHERHOOD","A Touching Display of a Hunter And a Secret Agent who must Redeem a Husband in The Outback",2006,4,0.99,54,15.99,G,"Trailers,Commentaries","2006-02-15 05:03:42",English,Documentary,68,RIP,WINSLET,"2006-02-15 04:34:33"
497,"KILL BROTHERHOOD","A Touching Display of a Hunter And a Secret Agent who must Redeem a Husband in The Outback",2006,4,0.99,54,15.99,G,"Trailers,Commentaries","2006-02-15 05:03:42",English,Documentary,82,WOODY,JOLIE,"2006-02-15 04:34:33"
497,"KILL BROTHERHOOD","A Touching Display of a Hunter And a Secret Agent who must Redeem a Husband in The Outback",2006,4,0.99,54,15.99,G,"Trailers,Commentaries","2006-02-15 05:03:42",English,Documentary,125,ALBERT,NOLTE,"2006-02-15 04:34:33"
497,"KILL BROTHERHOOD","A Touching Display of a Hunter And a Secret Agent who must Redeem a Husband in The Outback",2006,4,0.99,54,15.99,G,"Trailers,Commentaries","2006-02-15 05:03:42",English,Documentary,143,RIVER,DEAN,"2006-02-15 04:34:33"
498,"KILLER INNOCENT","A Fanciful Character Study of a Student And a Explorer who must Succumb a Composer in An Abandoned Mine Shaft",2006,7,2.99,161,11.99,R,"Trailers,Commentaries,Deleted Scenes","2006-02-15 05:03:42",English,Family,75,BURT,POSEY,"2006-02-15 04:34:33"
498,"KILLER INNOCENT","A Fanciful Character Study of a Student And a Explorer who must Succumb a Composer in An Abandoned Mine Shaft",2006,7,2.99,161,11.99,R,"Trailers,Commentaries,Deleted Scenes","2006-02-15 05:03:42",English,Family,76,ANGELINA,ASTAIRE,"2006-02-15 04:34:33"
498,"KILLER INNOCENT","A Fanciful Character Study of a Student And a Explorer who must Succumb a Composer in An Abandoned Mine Shaft",2006,7,2.99,161,11.99,R,"Trailers,Commentaries,Deleted Scenes","2006-02-15 05:03:42",English,Family,95,DARYL,WAHLBERG,"2006-02-15 04:34:33"
498,"KILLER INNOCENT","A Fanciful Character Study of a Student And a Explorer who must Succumb a Composer in An Abandoned Mine Shaft",2006,7,2.99,161,11.99,R,"Trailers,Commentaries,Deleted Scenes","2006-02-15 05:03:42",English,Family,140,WHOOPI,HURT,"2006-02-15 04:34:33"
498,"KILLER INNOCENT","A Fanciful Character Study of a Student And a Explorer who must Succumb a Composer in An Abandoned Mine Shaft",2006,7,2.99,161,11.99,R,"Trailers,Commentaries,Deleted Scenes","2006-02-15 05:03:42",English,Family,194,MERYL,ALLEN,"2006-02-15 04:34:33"
499,"KING EVOLUTION","A Action-Packed Tale of a Boy And a Lumberjack who must Chase a Madman in A Baloon",2006,3,4.99,184,24.99,NC-17,"Trailers,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42",English,Family,1,PENELOPE,GUINESS,"2006-02-15 04:34:33"
499,"KING EVOLUTION","A Action-Packed Tale of a Boy And a Lumberjack who must Chase a Madman in A Baloon",2006,3,4.99,184,24.99,NC-17,"Trailers,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42",English,Family,20,LUCILLE,TRACY,"2006-02-15 04:34:33"
499,"KING EVOLUTION","A Action-Packed Tale of a Boy And a Lumberjack who must Chase a Madman in A Baloon",2006,3,4.99,184,24.99,NC-17,"Trailers,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42",English,Family,36,BURT,DUKAKIS,"2006-02-15 04:34:33"
499,"KING EVOLUTION","A Action-Packed Tale of a Boy And a Lumberjack who must Chase a Madman in A Baloon",2006,3,4.99,184,24.99,NC-17,"Trailers,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42",English,Family,118,CUBA,ALLEN,"2006-02-15 04:34:33"
499,"KING EVOLUTION","A Action-Packed Tale of a Boy And a Lumberjack who must Chase a Madman in A Baloon",2006,3,4.99,184,24.99,NC-17,"Trailers,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42",English,Family,187,RENEE,BALL,"2006-02-15 04:34:33"
499,"KING EVOLUTION","A Action-Packed Tale of a Boy And a Lumberjack who must Chase a Madman in A Baloon",2006,3,4.99,184,24.99,NC-17,"Trailers,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42",English,Family,198,MARY,KEITEL,"2006-02-15 04:34:33"
500,"KISS GLORY","A Lacklusture Reflection of a Girl And a Husband who must Find a Robot in The Canadian Rockies",2006,5,4.99,163,11.99,PG-13,"Trailers,Commentaries,Behind the Scenes","2006-02-15 05:03:42",English,Foreign,15,CUBA,OLIVIER,"2006-02-15 04:34:33"
500,"KISS GLORY","A Lacklusture Reflection of a Girl And a Husband who must Find a Robot in The Canadian Rockies",2006,5,4.99,163,11.99,PG-13,"Trailers,Commentaries,Behind the Scenes","2006-02-15 05:03:42",English,Foreign,17,HELEN,VOIGHT,"2006-02-15 04:34:33"
500,"KISS GLORY","A Lacklusture Reflection of a Girl And a Husband who must Find a Robot in The Canadian Rockies",2006,5,4.99,163,11.99,PG-13,"Trailers,Commentaries,Behind the Scenes","2006-02-15 05:03:42",English,Foreign,27,JULIA,MCQUEEN,"2006-02-15 04:34:33"
500,"KISS GLORY","A Lacklusture Reflection of a Girl And a Husband who must Find a Robot in The Canadian Rockies",2006,5,4.99,163,11.99,PG-13,"Trailers,Commentaries,Behind the Scenes","2006-02-15 05:03:42",English,Foreign,42,TOM,MIRANDA,"2006-02-15 04:34:33"
500,"KISS GLORY","A Lacklusture Reflection of a Girl And a Husband who must Find a Robot in The Canadian Rockies",2006,5,4.99,163,11.99,PG-13,"Trailers,Commentaries,Behind the Scenes","2006-02-15 05:03:42",English,Foreign,106,GROUCHO,DUNST,"2006-02-15 04:34:33"
500,"KISS GLORY","A Lacklusture Reflection of a Girl And a Husband who must Find a Robot in The Canadian Rockies",2006,5,4.99,163,11.99,PG-13,"Trailers,Commentaries,Behind the Scenes","2006-02-15 05:03:42",English,Foreign,162,OPRAH,KILMER,"2006-02-15 04:34:33"
500,"KISS GLORY","A Lacklusture Reflection of a Girl And a Husband who must Find a Robot in The Canadian Rockies",2006,5,4.99,163,11.99,PG-13,"Trailers,Commentaries,Behind the Scenes","2006-02-15 05:03:42",English,Foreign,184,HUMPHREY,GARLAND,"2006-02-15 04:34:33"
501,"KISSING DOLLS","A Insightful Reflection of a Pioneer And a Teacher who must Build a Composer in The First Manned Space Station",2006,3,4.99,141,9.99,R,Trailers,"2006-02-15 05:03:42",English,Action,38,TOM,MCKELLEN,"2006-02-15 04:34:33"
501,"KISSING DOLLS","A Insightful Reflection of a Pioneer And a Teacher who must Build a Composer in The First Manned Space Station",2006,3,4.99,141,9.99,R,Trailers,"2006-02-15 05:03:42",English,Action,142,JADA,RYDER,"2006-02-15 04:34:33"
501,"KISSING DOLLS","A Insightful Reflection of a Pioneer And a Teacher who must Build a Composer in The First Manned Space Station",2006,3,4.99,141,9.99,R,Trailers,"2006-02-15 05:03:42",English,Action,151,GEOFFREY,HESTON,"2006-02-15 04:34:33"
502,"KNOCK WARLOCK","A Unbelieveable Story of a Teacher And a Boat who must Confront a Moose in A Baloon",2006,4,2.99,71,21.99,PG-13,Trailers,"2006-02-15 05:03:42",English,Comedy,15,CUBA,OLIVIER,"2006-02-15 04:34:33"
502,"KNOCK WARLOCK","A Unbelieveable Story of a Teacher And a Boat who must Confront a Moose in A Baloon",2006,4,2.99,71,21.99,PG-13,Trailers,"2006-02-15 05:03:42",English,Comedy,28,WOODY,HOFFMAN,"2006-02-15 04:34:33"
502,"KNOCK WARLOCK","A Unbelieveable Story of a Teacher And a Boat who must Confront a Moose in A Baloon",2006,4,2.99,71,21.99,PG-13,Trailers,"2006-02-15 05:03:42",English,Comedy,34,AUDREY,OLIVIER,"2006-02-15 04:34:33"
502,"KNOCK WARLOCK","A Unbelieveable Story of a Teacher And a Boat who must Confront a Moose in A Baloon",2006,4,2.99,71,21.99,PG-13,Trailers,"2006-02-15 05:03:42",English,Comedy,42,TOM,MIRANDA,"2006-02-15 04:34:33"
502,"KNOCK WARLOCK","A Unbelieveable Story of a Teacher And a Boat who must Confront a Moose in A Baloon",2006,4,2.99,71,21.99,PG-13,Trailers,"2006-02-15 05:03:42",English,Comedy,45,REESE,KILMER,"2006-02-15 04:34:33"
502,"KNOCK WARLOCK","A Unbelieveable Story of a Teacher And a Boat who must Confront a Moose in A Baloon",2006,4,2.99,71,21.99,PG-13,Trailers,"2006-02-15 05:03:42",English,Comedy,57,JUDE,CRUISE,"2006-02-15 04:34:33"
503,"KRAMER CHOCOLATE","A Amazing Yarn of a Robot And a Pastry Chef who must Redeem a Mad Scientist in The Outback",2006,3,2.99,171,24.99,R,Trailers,"2006-02-15 05:03:42",English,Sports,5,JOHNNY,LOLLOBRIGIDA,"2006-02-15 04:34:33"
503,"KRAMER CHOCOLATE","A Amazing Yarn of a Robot And a Pastry Chef who must Redeem a Mad Scientist in The Outback",2006,3,2.99,171,24.99,R,Trailers,"2006-02-15 05:03:42",English,Sports,6,BETTE,NICHOLSON,"2006-02-15 04:34:33"
503,"KRAMER CHOCOLATE","A Amazing Yarn of a Robot And a Pastry Chef who must Redeem a Mad Scientist in The Outback",2006,3,2.99,171,24.99,R,Trailers,"2006-02-15 05:03:42",English,Sports,16,FRED,COSTNER,"2006-02-15 04:34:33"
503,"KRAMER CHOCOLATE","A Amazing Yarn of a Robot And a Pastry Chef who must Redeem a Mad Scientist in The Outback",2006,3,2.99,171,24.99,R,Trailers,"2006-02-15 05:03:42",English,Sports,27,JULIA,MCQUEEN,"2006-02-15 04:34:33"
503,"KRAMER CHOCOLATE","A Amazing Yarn of a Robot And a Pastry Chef who must Redeem a Mad Scientist in The Outback",2006,3,2.99,171,24.99,R,Trailers,"2006-02-15 05:03:42",English,Sports,45,REESE,KILMER,"2006-02-15 04:34:33"
503,"KRAMER CHOCOLATE","A Amazing Yarn of a Robot And a Pastry Chef who must Redeem a Mad Scientist in The Outback",2006,3,2.99,171,24.99,R,Trailers,"2006-02-15 05:03:42",English,Sports,74,MILLA,KEITEL,"2006-02-15 04:34:33"
503,"KRAMER CHOCOLATE","A Amazing Yarn of a Robot And a Pastry Chef who must Redeem a Mad Scientist in The Outback",2006,3,2.99,171,24.99,R,Trailers,"2006-02-15 05:03:42",English,Sports,82,WOODY,JOLIE,"2006-02-15 04:34:33"
503,"KRAMER CHOCOLATE","A Amazing Yarn of a Robot And a Pastry Chef who must Redeem a Mad Scientist in The Outback",2006,3,2.99,171,24.99,R,Trailers,"2006-02-15 05:03:42",English,Sports,123,JULIANNE,DENCH,"2006-02-15 04:34:33"
504,"KWAI HOMEWARD","A Amazing Drama of a Car And a Squirrel who must Pursue a Car in Soviet Georgia",2006,5,0.99,46,25.99,PG-13,"Trailers,Commentaries","2006-02-15 05:03:42",English,Drama,50,NATALIE,HOPKINS,"2006-02-15 04:34:33"
504,"KWAI HOMEWARD","A Amazing Drama of a Car And a Squirrel who must Pursue a Car in Soviet Georgia",2006,5,0.99,46,25.99,PG-13,"Trailers,Commentaries","2006-02-15 05:03:42",English,Drama,70,MICHELLE,MCCONAUGHEY,"2006-02-15 04:34:33"
504,"KWAI HOMEWARD","A Amazing Drama of a Car And a Squirrel who must Pursue a Car in Soviet Georgia",2006,5,0.99,46,25.99,PG-13,"Trailers,Commentaries","2006-02-15 05:03:42",English,Drama,142,JADA,RYDER,"2006-02-15 04:34:33"
504,"KWAI HOMEWARD","A Amazing Drama of a Car And a Squirrel who must Pursue a Car in Soviet Georgia",2006,5,0.99,46,25.99,PG-13,"Trailers,Commentaries","2006-02-15 05:03:42",English,Drama,144,ANGELA,WITHERSPOON,"2006-02-15 04:34:33"
504,"KWAI HOMEWARD","A Amazing Drama of a Car And a Squirrel who must Pursue a Car in Soviet Georgia",2006,5,0.99,46,25.99,PG-13,"Trailers,Commentaries","2006-02-15 05:03:42",English,Drama,156,FAY,WOOD,"2006-02-15 04:34:33"
505,"LABYRINTH LEAGUE","A Awe-Inspiring Saga of a Composer And a Frisbee who must Succumb a Pioneer in The Sahara Desert",2006,6,2.99,46,24.99,PG-13,"Commentaries,Behind the Scenes","2006-02-15 05:03:42",English,Children,42,TOM,MIRANDA,"2006-02-15 04:34:33"
505,"LABYRINTH LEAGUE","A Awe-Inspiring Saga of a Composer And a Frisbee who must Succumb a Pioneer in The Sahara Desert",2006,6,2.99,46,24.99,PG-13,"Commentaries,Behind the Scenes","2006-02-15 05:03:42",English,Children,78,GROUCHO,SINATRA,"2006-02-15 04:34:33"
505,"LABYRINTH LEAGUE","A Awe-Inspiring Saga of a Composer And a Frisbee who must Succumb a Pioneer in The Sahara Desert",2006,6,2.99,46,24.99,PG-13,"Commentaries,Behind the Scenes","2006-02-15 05:03:42",English,Children,81,SCARLETT,DAMON,"2006-02-15 04:34:33"
505,"LABYRINTH LEAGUE","A Awe-Inspiring Saga of a Composer And a Frisbee who must Succumb a Pioneer in The Sahara Desert",2006,6,2.99,46,24.99,PG-13,"Commentaries,Behind the Scenes","2006-02-15 05:03:42",English,Children,92,KIRSTEN,AKROYD,"2006-02-15 04:34:33"
505,"LABYRINTH LEAGUE","A Awe-Inspiring Saga of a Composer And a Frisbee who must Succumb a Pioneer in The Sahara Desert",2006,6,2.99,46,24.99,PG-13,"Commentaries,Behind the Scenes","2006-02-15 05:03:42",English,Children,106,GROUCHO,DUNST,"2006-02-15 04:34:33"
505,"LABYRINTH LEAGUE","A Awe-Inspiring Saga of a Composer And a Frisbee who must Succumb a Pioneer in The Sahara Desert",2006,6,2.99,46,24.99,PG-13,"Commentaries,Behind the Scenes","2006-02-15 05:03:42",English,Children,169,KENNETH,HOFFMAN,"2006-02-15 04:34:33"
506,"LADY STAGE","A Beautiful Character Study of a Woman And a Man who must Pursue a Explorer in A U-Boat",2006,4,4.99,67,14.99,PG,"Trailers,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42",English,Horror,1,PENELOPE,GUINESS,"2006-02-15 04:34:33"
506,"LADY STAGE","A Beautiful Character Study of a Woman And a Man who must Pursue a Explorer in A U-Boat",2006,4,4.99,67,14.99,PG,"Trailers,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42",English,Horror,48,FRANCES,DAY-LEWIS,"2006-02-15 04:34:33"
506,"LADY STAGE","A Beautiful Character Study of a Woman And a Man who must Pursue a Explorer in A U-Boat",2006,4,4.99,67,14.99,PG,"Trailers,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42",English,Horror,49,ANNE,CRONYN,"2006-02-15 04:34:33"
506,"LADY STAGE","A Beautiful Character Study of a Woman And a Man who must Pursue a Explorer in A U-Boat",2006,4,4.99,67,14.99,PG,"Trailers,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42",English,Horror,64,RAY,JOHANSSON,"2006-02-15 04:34:33"
506,"LADY STAGE","A Beautiful Character Study of a Woman And a Man who must Pursue a Explorer in A U-Boat",2006,4,4.99,67,14.99,PG,"Trailers,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42",English,Horror,104,PENELOPE,CRONYN,"2006-02-15 04:34:33"
506,"LADY STAGE","A Beautiful Character Study of a Woman And a Man who must Pursue a Explorer in A U-Boat",2006,4,4.99,67,14.99,PG,"Trailers,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42",English,Horror,115,HARRISON,BALE,"2006-02-15 04:34:33"
506,"LADY STAGE","A Beautiful Character Study of a Woman And a Man who must Pursue a Explorer in A U-Boat",2006,4,4.99,67,14.99,PG,"Trailers,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42",English,Horror,180,JEFF,SILVERSTONE,"2006-02-15 04:34:33"
506,"LADY STAGE","A Beautiful Character Study of a Woman And a Man who must Pursue a Explorer in A U-Boat",2006,4,4.99,67,14.99,PG,"Trailers,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42",English,Horror,188,ROCK,DUKAKIS,"2006-02-15 04:34:33"
